epoch,train_loss,train_bce,train_dice_loss,train_dice,train_iou,val_loss,val_bce,val_dice_loss,val_dice,val_iou,lr,epochs_without_improving
1,0.19674317489067714,0.2227710857987404,0.17071526356232472,0.8038703267390911,0.7330409723978776,0.08348690650679848,0.061920992832517986,0.10505281975775053,0.7681924791047068,0.7201988236470656,0.0005,0
2,0.1092368391652902,0.1337049989364086,0.08476867920313126,0.8515998733349336,0.7893271999481397,0.0795990898076332,0.053631003155852806,0.10556717713673909,0.7397204149853099,0.6925901996366906,0.0005,0
3,0.09227011706202458,0.1160480502133186,0.06849218362416977,0.8626138515961476,0.8036006218347794,0.0641361338961305,0.05052876404740594,0.07774350318041715,0.7735114422711459,0.7258012945001776,0.0005,1
4,0.0772938345773862,0.09791486947200237,0.0566727998929146,0.8733482107138022,0.8169126987457276,0.07309318824925205,0.05845606947938601,0.08773030656756776,0.7481075434973745,0.6988105268189402,0.0005,0
5,0.07915101036047324,0.09991100065601177,0.05839101993120634,0.8720225416696988,0.8156347485689016,0.058636606953135044,0.043065746230157936,0.07420746846632524,0.7804153426127001,0.7357087207562996,0.0005,1
6,0.07025956694896404,0.088428728779157,0.052090405195187296,0.8803234601632143,0.8254619194911077,0.08268670207171729,0.05336270486992417,0.11201069752375285,0.7108170119198886,0.6605100731054941,0.0005,0
7,0.0695931857977158,0.0872931383168086,0.05189323333593515,0.880482836258717,0.8259807565273383,0.05597680824046785,0.0380599196210052,0.07389369697281808,0.7415220484589086,0.6951079738862587,0.0005,1
8,0.06452929747219269,0.0809928524761628,0.048065742468222594,0.8869899083406497,0.8337256217614198,0.07013193311903512,0.052004921080713924,0.08825894558068478,0.7322822195110898,0.6835121684002153,0.00025,2
9,0.05773404154639978,0.07172575790721636,0.04374232506140684,0.8912540995157682,0.8392204468066876,0.0554268608490626,0.04237078480902269,0.06848293723482074,0.7484254006183508,0.7019016986543481,0.00025,3
10,0.05431281874577205,0.06748783905536701,0.04113779862721761,0.8946816297677848,0.8434950718512901,0.057232780128040096,0.05305664651942524,0.06140891349676884,0.8028335318420873,0.754622658996871,0.00025,4
11,0.05500229220741834,0.06839744847936507,0.04160713599278377,0.8969946274390588,0.8457887842104985,0.051325839295080215,0.044042177688838405,0.05860950188203291,0.7965204842162855,0.750804687088186,0.00025,0
12,0.0524896741964114,0.06527862531634478,0.03970072300006182,0.8981075516113868,0.847530213991801,0.049832175852674424,0.0390141217150923,0.06065022945404053,0.79642326000965,0.7514143242980494,0.00025,1
13,0.05294177008744998,0.06636360248503012,0.03951993783315023,0.8991193841665219,0.8486706009277931,0.051789670081978496,0.04080178097567775,0.06277755896250407,0.7583576314377062,0.7132831188765439,0.000125,2
14,0.04917398842099385,0.06127004251839259,0.0370779343140431,0.9004857983344641,0.8502578894297282,0.04605335533393152,0.0371009945008678,0.05500571655504631,0.791419371510997,0.7473232475194064,0.000125,3
15,0.04763555293663954,0.05905882884294559,0.03621227710674971,0.904041442504296,0.8549180507659913,0.04467514968674743,0.0351489443035627,0.05420135548620513,0.770311811656663,0.7252663301699089,0.000125,4
16,0.04776909327468811,0.05914462824853567,0.036393558367704734,0.9038678826429905,0.8547767785879282,0.04875152151692997,0.04156774993647228,0.05593529253294974,0.7853456753672976,0.7398341569033536,6.25e-05,5
