epoch,train_loss,train_bce,train_dice_loss,train_dice,train_iou,val_loss,val_bce,val_dice_loss,val_dice,val_iou,lr,epochs_without_improving
13,0.06465631970585142,0.05821261236315253,0.07110002693140281,0.8013481133201588,0.7512597854032457,0.05779295358947958,0.029085003090034606,0.08650090387373259,0.8456195263248502,0.7979283685033972,0.0005,5
14,0.06108249671194913,0.05754055032424582,0.06462444336909168,0.8052936981215417,0.75435683269452,0.07802871987223625,0.05012060862182724,0.10593683250022656,0.8280704617500305,0.7797723547978834,0.0005,0
15,0.06745771101951224,0.06679946678520748,0.068115955253817,0.8088342061957473,0.7588326218742995,0.08019143414937636,0.04290234452028843,0.11748052365852124,0.8102482385707624,0.7612996724518862,0.0005,1
16,0.06378382808710419,0.06068080131245671,0.06688685462159931,0.8008408304662193,0.7513247525923776,0.06429632556991595,0.03520753540303276,0.09338511481429591,0.843947478316047,0.7974347160621122,0.00025,2
17,0.05829571253684519,0.052402981322657013,0.06418844326487128,0.8125647671942441,0.763372448442867,0.06118095084093511,0.03629260239276019,0.08606929941610857,0.8415767044732065,0.7946202578869733,0.00025,3
18,0.05616293703469465,0.050587329597639966,0.06173854466504271,0.804595669766642,0.7555184948650546,0.07055128968998113,0.04428412225520746,0.09681845704714458,0.8283332419214826,0.7798540885701324,0.00025,4
19,0.05416290059029681,0.05026932420361342,0.05805647710584245,0.8166909545847455,0.7678468770950845,0.052164200926199555,0.029057306972170023,0.07527109438722784,0.8583271715677145,0.8136287575418298,0.00025,5
20,0.05373257558511676,0.05217931653320227,0.05528583466631811,0.804028736533653,0.7546241538337634,0.08443791314493865,0.06430638637781765,0.10456944053823297,0.8324376687859044,0.7850431944384719,0.00025,0
21,0.04742981114500911,0.04559636333336433,0.04926325877507528,0.8161893408253508,0.767281656745095,0.059908856750663486,0.03452429673140586,0.08529341672406052,0.8498561124910008,0.8059722252867438,0.00025,1
22,0.05391576435159212,0.05289073610596312,0.05494079237464089,0.8141267273411061,0.76506858464307,0.04624363277319141,0.026816194006559355,0.06567107186172948,0.8681582280180671,0.8239846179882685,0.00025,2
23,0.05204223480614476,0.04884595626016271,0.055238513826574166,0.8155940418723244,0.766855666097605,0.049685998456411515,0.02618297200233704,0.07318902467236374,0.8491358323530718,0.8025754635984247,0.00025,0
24,0.049025674157266344,0.046592554715959904,0.05145879361614491,0.8087397307719825,0.7603192456863211,0.04896025131738773,0.02969194175746066,0.06822856086673158,0.8624004649393486,0.8171017147374876,0.00025,1
25,0.04687780467500477,0.04540684051905413,0.04834876870209316,0.8161701387579336,0.7679875262503354,0.05838504824505159,0.0375760764308683,0.07919401833505342,0.8572057684262594,0.8112485792600748,0.000125,2
26,0.049512783182585764,0.0484107154415651,0.0506148507010262,0.8114334835953119,0.7636528511849026,0.07310749778072491,0.04557007376923028,0.10064492171460931,0.803534730365782,0.7550849742961653,0.000125,3
27,0.04779632797804456,0.042060119586077124,0.0535325362997235,0.8248848493369121,0.7767852707853857,0.06643651385975043,0.04241739529816462,0.0904556332212506,0.8462335277687419,0.8006475879387422,0.000125,4
28,0.044303385048823536,0.042877050954262794,0.045729718868087674,0.8155387068349944,0.7679736297490797,0.0592720118548834,0.03502724241027891,0.0835167828834418,0.8047065716801267,0.7573788423429836,6.25e-05,5
